"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"P24014-1","reviewed","sli","P24014-3",""
"Q6IH48-1","unreviewed","BP1077","","M9MSJ3-1"
"Q6IH48-1","unreviewed","BP1077","","Q6IH48-1"
"Q9VM69-1","unreviewed","nop5","","Q9VM69-1"
"O97479-1","unreviewed","Sodh1","","O97479-1"
"Q9VM65-1","reviewed","Fgop2","Q9VM65-1","M9PEZ2-1"
"O97477-1","reviewed","Inos","O97477-1",""
"Q9VM61-1","unreviewed","Dmel\CG13775","","X2JDF6-1"
"Q9VM61-1","unreviewed","Dmel\CG13775","","Q9VM61-1"
"Q9VM60-1","reviewed","","Q9VM60-1",""
"Q9VM63-1","unreviewed","Gas41","","Q9VM63-1"
"Q9VM62-1","unreviewed","SA1","","Q9VM62-1"
"X2JDF3-1","unreviewed","Dmel\CG17376","","Q9VM83-1"
"X2JDF3-1","unreviewed","Dmel\CG17376","","Q9VM82-1"
"X2JDF3-1","unreviewed","Dmel\CG17376","","X2JDF3-1"
"E1JIT7-1","reviewed","Efa6","E1JIT7-1",""
"E1JIT7-1","reviewed","Efa6","E1JIT7-2",""
"E1JIT7-1","reviewed","Efa6","E1JIT7-3",""
"E1JIT7-1","reviewed","Efa6","E1JIT7-4",""
"E1JIT7-1","reviewed","Efa6","E1JIT7-5",""
"E1JIT5-1","unreviewed","tHMG2","","Q9VCZ4-1"
"E1JIT5-1","unreviewed","tHMG2","","E1JIT5-1"
"Q95083-1","reviewed","Prosalpha5","Q95083-1",""
"Q9U915-1","reviewed","Adk2","Q9U915-1",""
"O76865-1","unreviewed","Ugalt","","O76865-1"
"O76865-1","unreviewed","Ugalt","","Q9W4W6-1"
"O76861-1","unreviewed","EG:100G10.1","","O76861-1"
"O76863-1","unreviewed","eIF2Bbeta","","O76863-1"
"A8Y535-1","unreviewed","UQCR-11","","A8Y535-1"
"A8Y535-1","unreviewed","UQCR-11","","L7EET3-1"
"A0A0B4LHV7-1","unreviewed","Dmel\CG45073","","A0A0B4LHV7-1"
"D6W4N5-1","unreviewed","Dmel\CG43447","","D6W4N5-1"
"B7Z122-1","unreviewed","Dmel\CG10804","","Q8IRU1-1"
"B7Z122-1","unreviewed","Dmel\CG10804","","B7Z122-1"
"B7Z122-1","unreviewed","Dmel\CG10804","","Q9W4S0-1"
"B7Z126-1","unreviewed","Tlk","","A0A6H2EF15-1"
"B7Z126-1","unreviewed","Tlk","","B7Z120-1"
"B7Z126-1","unreviewed","Tlk","","B7Z126-1"
"B7Z126-1","unreviewed","Tlk","","M9PDQ2-1"
"B7Z126-1","unreviewed","Tlk","","M9PIZ6-1"
"B7Z126-1","unreviewed","Tlk","","Q1RL19-1"
"B7Z126-1","unreviewed","Tlk","","Q8IRT7-1"
"B7Z126-1","unreviewed","Tlk","","Q9W4Q4-1"
"B7Z126-1","unreviewed","Tlk","","Q8IRT8-1"
"Q9VTJ5-1","unreviewed","CG33047","","M9PI13-1"
"Q9VTJ5-1","unreviewed","CG33047","","Q9VTJ5-1"
"Q9Y110-1","unreviewed","GH10711","","Q9Y110-1"
"Q9Y113-1","reviewed","NELF-B","Q9Y113-1",""
"Q9Y112-1","unreviewed","Dmel\CG10863","","Q9Y112-1"
"Q9Y115-1","reviewed","","Q9Y115-1","B7Z155-1"
"Q9Y115-1","reviewed","","","X2JFT8-1"
"Q9Y114-1","unreviewed","anon-WO0172774.24","","Q9Y114-1"
"Q9Y117-1","reviewed","Pgant3","Q9Y117-1",""
"Q9Y119-1","unreviewed","Tps1","","Q9Y119-1"
"Q9Y118-1","reviewed","PolD3","Q9Y118-1",""
"Q9VKV4-1","unreviewed","Nse4","","Q9VKV4-1"
"X2JJ74-1","unreviewed","CG15246","","X2JJ74-1"
"Q9W429-1","reviewed","Efr","Q9W429-1","A4V408-1"
"Q9W423-1","unreviewed","schlank","","Q9W423-1"
"Q9W422-1","reviewed","","Q9W422-1",""
"Q9W420-1","reviewed","Spt6","Q9W420-1","N0D8I3-1"
"Q9W425-1","unreviewed","Rbcn-3A","","Q9W425-1"
"Q9W424-1","unreviewed","Spx","","Q9W424-1"
"Q9VE49-1","unreviewed","Dmel\CG7702","","Q9VE49-1"
"Q9VE46-1","reviewed","ChT","Q9VE46-1",""
"Q9VE45-1","unreviewed","Muc91C","","A0A0B4LID0-1"
"Q9VE45-1","unreviewed","Muc91C","","Q9VE45-1"
"Q9VE43-1","unreviewed","CG7710","","Q9VE43-1"
"Q9VE40-1","unreviewed","anon-EST:ParkEST066","","Q9VE40-1"
"A1ZAZ8-1","unreviewed","Dmel\CG6362","","A1ZAZ8-1"
"A1ZAZ2-1","unreviewed","Sardh","","A1ZAZ2-1"
"A1ZAZ7-1","unreviewed","Dmel\CG18635","","A1ZAZ7-1"
"A1ZAZ6-1","unreviewed","Dmel\CG14488","","A1ZAZ6-1"
"P92181-1","unreviewed","Lcp65Ac","","P92181-1"
"P92189-1","reviewed","stil","P92189-1",""
"Q8IMA8-1","reviewed","pan","P91943-3","H9XVM0-1"
"Q8IMA8-1","reviewed","pan","P91943-4",""
"Q8IMA8-1","reviewed","pan","P91943-5",""
"Q8IMA8-1","reviewed","pan","P91943-6",""
"Q8IMA8-1","reviewed","pan","Q8IMA8-1",""
"Q8IMA2-1","unreviewed","DmCg32006","","Q8IMA2-1"
"Q9V778-1","reviewed","ADPS","Q9V778-1","A0A0B4JD21-1"
"Q9V771-1","reviewed","Cyp6a23","Q9V771-1",""
"A1ZBH3-1","unreviewed","Dmel\CG15111","","A1ZBH2-1"
"A1ZBH3-1","unreviewed","Dmel\CG15111","","A1ZBH3-1"
"Q9V774-1","reviewed","Cyp6a21","Q9V774-1",""
"Q9V776-1","reviewed","Cyp317a1","Q9V776-1","C9QPG6-1"
"A1ZBH7-1","unreviewed","hppy","","A0A0B4LFQ3-1"
"A1ZBH7-1","unreviewed","hppy","","A0A0B4LFV0-1"
"A1ZBH7-1","unreviewed","hppy","","A0A0B4LGY8-1"
"A1ZBH7-1","unreviewed","hppy","","A1ZBH7-1"
"A1ZBH7-1","unreviewed","hppy","","A1ZBH8-1"
"B6JUP5-1","reviewed","solo","B6JUP5-1","A0A0S0WFC5-1"
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-1",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-2",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-3",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-4",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-5",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-6",""
"Q9NHE5-1","reviewed","Cadps","Q9NHE5-7",""
"A0A6H2EE94-1","unreviewed","Dmel\CG46396","","A0A6H2EE94-1"
"Q7KSK1-1","unreviewed","Sp212","","Q7KSK1-1"
"Q7KSK2-1","unreviewed","Kif19A","","Q7KSK2-1"
"Q9V481-1","unreviewed","fd102C","","Q9V481-1"
"Q9VLU9-1","unreviewed","Dmel\CG7231","","Q8MQP2-1"
"Q9VLU9-1","unreviewed","Dmel\CG7231","","Q9VLU9-1"
"Q9VLU5-1","reviewed","Wwox","Q9VLU5-1","X2J7F1-1"
"Q9VLU4-1","reviewed","Spn28Dc","Q9VLU4-1",""
"Q9VLU7-1","unreviewed","Dmel\CG7227","","Q9VLU7-1"
"Q9VLU6-1","reviewed","Sirup","Q9VLU6-1",""
"Q9VLU1-1","unreviewed","Dmel\CG7367","","Q4V6L0-1"
"Q9VLU1-1","unreviewed","Dmel\CG7367","","Q9VLU1-1"
"Q9VLU0-1","reviewed","baf","Q9VLU0-1","M9PCH8-1"
"Q9VLU3-1","unreviewed","Dmel\CG12560","","X2JDI9-1"
"Q9VLU3-1","unreviewed","Dmel\CG12560","","Q9VLU3-1"
"Q9VLU2-1","unreviewed","Tg","","Q8IPH0-1"
"Q9VLU2-1","unreviewed","Tg","","Q9VLU2-1"
"Q7JUY7-1","reviewed","ced-6","Q7JUY7-1","A0A0B4K730-1"
"Q7JUY7-1","reviewed","ced-6","","E0R983-1"
"Q7JUY7-1","reviewed","ced-6","","E2QC90-1"
"Q7JUY8-1","unreviewed","Pbp49","","A0A0C4DHH3-1"
"Q7JUY8-1","unreviewed","Pbp49","","Q7JUY8-1"
"Q107I8-1","unreviewed","CHKov1","","Q107I8-1"
"Q9VCE8-1","reviewed","","Q9VCE8-1","E1JIV1-1"
"Q9VCE9-1","reviewed","Epp","Q9VCE9-1","A0A0B4KHR3-1"
"Q9VCE9-1","reviewed","Epp","Q9VCE9-2","A8JR97-1"
"Q9VCE2-1","unreviewed","Dmel\CG5986","","Q9VCE2-1"
"Q9VCE0-1","unreviewed","Pisd","","Q9VCE0-1"
"Q9VCE1-1","reviewed","Atg6","Q9VCE1-1",""
"Q9VCE6-1","reviewed","Mettl3","Q9VCE6-1",""
"Q9VCE7-1","unreviewed","KrT95D","","Q8MRS5-1"
"Q9VCE7-1","unreviewed","KrT95D","","Q95R71-1"
"Q9VCE7-1","unreviewed","KrT95D","","Q9VCE7-1"
"A0A6M3Q8N2-1","unreviewed","Dmel\CG46429","","A0A6M3Q8N2-1"
"Q9W168-1","unreviewed","Dmel\CG16837","","Q9W168-1"
"Q9W166-1","unreviewed","Dmel\CG13589","","Q9W166-1"
"Q9W164-1","unreviewed","Crtp","","Q9W164-1"
"Q9W165-1","unreviewed","Dmel\CG13590","","Q9W165-1"
"Q9W161-1","unreviewed","Dmel\CG13581","","Q9W161-1"
"Q7K533-1","unreviewed","Gbp2","","Q7K533-1"
"Q8SXZ6-1","unreviewed","11906","","Q8SXZ6-1"
"Q8SXZ5-1","unreviewed","Dmel\CG32188","","Q8SXZ5-1"
"Q9VVG1-1","unreviewed","Dmel\CG13728","","Q9VVG1-1"
"Q9VVG0-1","unreviewed","Cad74A","","Q9VVG0-1"
"Q9VVG2-1","unreviewed","Dmel\CG13731","","Q9VVG2-1"
"Q9VMQ8-1","unreviewed","Vps52","","Q9VMQ8-1"
"Q9VVG4-1","reviewed","Sec3","Q9VVG4-1",""
"Q9VVG6-1","reviewed","Coq4","Q9VVG6-1","M9NDU8-1"
"Q9VVG9-1","unreviewed","Dmel\CG32176","","Q9VVG9-1"
"Q9VMQ5-1","reviewed","Coq6","Q9VMQ5-1",""
"Q9VMQ6-1","unreviewed","Cox11","","Q9VMQ6-1"
"Q9VMQ7-1","reviewed","","Q9VMQ7-1","X2J4N6-1"
"Q9VMQ2-1","unreviewed","Dmel\CG14015","","Q9VMQ2-1"
"Q9VMQ3-1","unreviewed","tomb","","Q9VMQ3-1"
"P51592-1","reviewed","hyd","P51592-1","A0A0B4LGZ6-1"
"A0A0B4LF50-1","unreviewed","Mppe","","A0A0B4LF50-1"
"A0A0B4LF50-1","unreviewed","Mppe","","A0A0B4LG64-1"
"A0A0B4LF50-1","unreviewed","Mppe","","A1Z8S4-1"
"A0A0B4LF50-1","unreviewed","Mppe","","Q8T085-1"
"Q7JYX5-1","unreviewed","Vamp7","","Q7JYX5-1"
"Q7JYX0-1","reviewed","GstE14","Q7JYX0-1",""
"Q7JYX3-1","unreviewed","Dmel\CG15083","","Q7JYX3-1"
"Q7JYX2-1","unreviewed","Dmel\CG2065","","Q7JYX2-1"
"Q9W369-1","reviewed","t","Q9W369-1",""
"Q9VDM7-1","unreviewed","Tmlh","","Q9VDM7-1"
"Q9VDM6-1","reviewed","eIF3g2","Q9VDM6-1",""
"Q9VDM1-1","reviewed","Or92a","Q9VDM1-1",""
"Q9VDM3-1","unreviewed","Dic2","","Q9VDM3-1"
"Q6ILV1-1","unreviewed","CG43098-RA","","Q6ILV1-1"
"X2JCC3-1","unreviewed","Pop2","","A0A6M3Q6V5-1"
"X2JCC3-1","unreviewed","Pop2","","E1JHY7-1"
"X2JCC3-1","unreviewed","Pop2","","Q8I0I5-1"
"X2JCC3-1","unreviewed","Pop2","","Q9VTS4-1"
"X2JCC3-1","unreviewed","Pop2","","X2JCC3-1"
"Q86BI3-1","unreviewed","Zn72D","","F0JAG2-1"
"Q86BI3-1","unreviewed","Zn72D","","Q86BI3-1"
"Q86BI3-1","unreviewed","Zn72D","","Q9VUY6-1"
"Q86BI1-1","unreviewed","Dmel\CG17364","","Q86BI1-1"
"Q86BI1-1","unreviewed","Dmel\CG17364","","Q7KUJ8-1"
"Q86BI1-1","unreviewed","Dmel\CG17364","","M9PFF7-1"
"Q86BI6-1","unreviewed","Dmel\CG33061","","M9PFQ0-1"
"Q86BI6-1","unreviewed","Dmel\CG33061","","Q86BI6-1"
"Q86BI7-1","unreviewed","Dmel\CG9692","","X2JCH7-1"
"Q86BI7-1","unreviewed","Dmel\CG9692","","Q86BI7-1"
"Q86BI5-1","unreviewed","CG13057","","Q86BI5-1"
"Q86BI8-1","unreviewed","Polr3G","","Q86BI8-1"
"Q86BI9-1","unreviewed","Dmel\CG18135","","M9PI96-1"
"Q86BI9-1","unreviewed","Dmel\CG18135","","Q9VVV6-1"
"Q86BI9-1","unreviewed","Dmel\CG18135","","Q86BJ0-1"
"Q86BI9-1","unreviewed","Dmel\CG18135","","Q86BI9-1"
"Q86BI9-1","unreviewed","Dmel\CG18135","","Q9VVV5-1"
"P48591-1","reviewed","RnrL","P48591-1",""
"P48592-1","reviewed","RnrS","P48592-1",""
"P48593-1","reviewed","Eip63F-1","P48593-1","M9MRP5-1"
"P48593-1","reviewed","Eip63F-1","","M9MS04-1"
"P48593-1","reviewed","Eip63F-1","","M9MSK2-1"
"P48596-1","reviewed","Pu","P48596-1",""
"P48596-1","reviewed","Pu","P48596-2",""
"P48596-1","reviewed","Pu","P48596-3",""
"Q4ABI6-1","unreviewed","Dmel\CG33700","","Q4ABI6-1"
"P48598-1","reviewed","eIF4E1","P48598-1","M9PBZ9-1"
"P48598-1","reviewed","eIF4E1","P48598-2",""
"Q4ABI5-1","unreviewed","Dmel\CG33673","","Q4ABI5-1"
"Q4ABI3-1","unreviewed","Dmel\CG33922","","Q4ABI3-1"
"A1Z9I2-1","unreviewed","Dmel\CG30484","","A1Z9I2-1"
"Q4ABI0-1","unreviewed","CG14458","","Q4ABI0-1"
"Q8SY25-1","unreviewed","CG10500","","Q8SY25-1"
"P35381-1","reviewed","blw","P35381-1",""
"P27780-1","reviewed","Edg84A","P27780-1",""
"P27781-1","reviewed","Edg91","P27781-1","E1JIN5-1"
"A0A0B4LGG8-1","unreviewed","Dmel\CG3328","","A0A0B4LGG8-1"
"A0A0B4LGG8-1","unreviewed","Dmel\CG3328","","Q9W1A0-1"
"P24785-1","reviewed","mle","P24785-1",""
"P24785-1","reviewed","mle","P24785-2",""
"P24785-1","reviewed","mle","P24785-3",""
"Q4ABJ2-1","unreviewed","Dmel\CG33688","","Q4ABJ2-1"
"A1Z7C1-1","unreviewed","Mlh1","","A0A0B4KEM3-1"
"A1Z7C1-1","unreviewed","Mlh1","","A1Z7C1-1"
"A1Z7C5-1","unreviewed","Dmel\CG14760","","A1Z7C5-1"
"A1Z7C7-1","unreviewed","Dmel\CG14759","","A1Z7C7-1"
"Q8T8Z2-1","unreviewed","brv2","","Q8T8Z2-1"
"Q8T8Z2-1","unreviewed","brv2","","M9PFT4-1"
"Q9W2S8-1","unreviewed","Dmel\CG9806","","Q9W2S8-1"
"Q9W2S9-1","unreviewed","Rab9Db","","Q9W2S9-1"
"Q9W2S6-1","unreviewed","Dmel\CG12637","","Q9W2S6-1"
"Q9W2S7-1","unreviewed","pepCG2111","","Q9W2S7-1"
"Q9W2S5-1","unreviewed","X11Lbeta","","M9PGU7-1"
"Q9W2S5-1","unreviewed","X11Lbeta","","Q9W2S5-1"
"Q9W2S5-1","unreviewed","X11Lbeta","","X2JB44-1"
"Q9W2S2-1","unreviewed","Atg8a","","Q9W2S2-1"
"Q9W2S2-1","unreviewed","Atg8a","","X2JJA8-1"
"Q9W2S2-1","unreviewed","Atg8a","","X2JEE0-1"
"Q9W2S3-1","reviewed","BTBD9","Q9W2S3-1",""
"Q9W2S1-1","unreviewed","Tango5","","Q9W2S1-1"
"Q9W2S1-1","unreviewed","Tango5","","Q7KVQ7-1"
"P23573-1","reviewed","Cdk2","P23573-1","E1JIR3-1"
"P23572-1","reviewed","Cdk1","P23572-1",""
"Q8IGQ3-1","unreviewed","Dmel\CG13284","","D5SHN1-1"
"Q8IGQ3-1","unreviewed","Dmel\CG13284","","Q86BQ3-1"
"Q8IGQ3-1","unreviewed","Dmel\CG13284","","Q8IGQ3-1"
"Q8MS37-1","unreviewed","tyn","","Q8MS37-1"
"A0A0B4K792-1","unreviewed","BomT1","","A0A0B4K792-1"
"Q8MS38-1","unreviewed","Dmel\CG33217","","Q8MS38-1"
"Q95TJ9-1","reviewed","CycG","Q95TJ9-1",""
"Q9VAG3-1","unreviewed","Dmel\CG7829","","Q9VAG3-1"
"P81913-1","reviewed","Or24a","P81913-1",""
"P81912-1","reviewed","Or23a","P81912-1",""
"P81911-1","reviewed","Or22c","P81911-1",""
"P81910-1","reviewed","Or22b","P81910-1",""
"P81917-1","reviewed","Or43a","P81917-1",""
"P81916-1","reviewed","Or33c","P81916-1",""
"P81915-1","reviewed","Or33b","P81915-1",""
"P81914-1","reviewed","Or33a","P81914-1",""
"P81918-1","reviewed","Or43b","P81918-1",""
"Q7KUB3-1","unreviewed","ImpE1","","Q7KUB3-1"
"Q7KUB3-1","unreviewed","ImpE1","","Q8SWT9-1"
"Q9VTA7-1","unreviewed","Dmel\CG14154","","Q8IQE5-1"
"Q9VTA7-1","unreviewed","Dmel\CG14154","","Q9VTA7-1"
"Q8IQ06-1","unreviewed","BEST:RH19272","","Q8IQ06-1"
"Q8IQ05-1","reviewed","cutlet","Q8IQ05-1",""
"Q8IQ04-1","unreviewed","Dmel\CG31955","","Q8IQ04-1"
"Q8IQ04-1","unreviewed","Dmel\CG31955","","M9MSG2-1"
"Q8IQ00-1","unreviewed","Dmel\CG3277","","Q8IQ00-1"
"Q7Z020-4","reviewed","TrpA1","Q7Z020-4",""
"Q7Z020-4","reviewed","TrpA1","Q7Z020-5",""
"A8DYM8-1","unreviewed","BcDNA:AT17081","","A8DYM8-1"
"A8DYM8-1","unreviewed","BcDNA:AT17081","","Q8MME0-1"
"A8DYM8-1","unreviewed","BcDNA:AT17081","","G2J618-1"
"A8DYM0-1","unreviewed","Liprin-gamma","","A0A0B4LG34-1"
"A8DYM0-1","unreviewed","Liprin-gamma","","A8DYM0-1"
"A8DYM0-1","unreviewed","Liprin-gamma","","A8DYM1-1"
"A8DYM0-1","unreviewed","Liprin-gamma","","Q9W263-1"
"A8DYM6-1","unreviewed","CG13512","","A8DYM6-1"
"A8DYM4-1","unreviewed","CG13513","","A8DYM4-1"
"Q9W1S1-1","unreviewed","BEST:LD34564","","Q9W1S1-1"
"Q9W1S3-1","unreviewed","Dmel\CG9861","","Q9W1S3-1"
"Q9W1S2-1","unreviewed","tbrd-3","","Q9W1S2-1"
"Q9W1S5-1","unreviewed","Prosbeta5R1","","Q9W1S5-1"
"Q9W1S7-1","unreviewed","Dmel\CG3124","","Q9W1S7-1"
"Q9W1S7-1","unreviewed","Dmel\CG3124","","A0A0B4LG83-1"
"Q9W1S6-1","unreviewed","atlas","","Q9W1S6-1"
"P07191-1","reviewed","Mal-A2","P07191-1",""
"P07190-1","reviewed","Mal-A1","P07190-1",""
"P07192-1","reviewed","Mal-A3","P07192-1",""
"Q7JXG2-1","unreviewed","Dmel\CG11018","","Q7JXG2-1"
"P18929-1","reviewed","mt:ND1","P18929-1",""
"Q7K8X7-1","unreviewed","GstE9","","Q7K8X7-1"
"Q29QW0-1","unreviewed","Dmel\CG12964","","Q29QW0-1"
"A0A0B4K6K4-1","unreviewed","anon-SAGE:Wang-045","","A0A0B4K6K4-1"
"A0A0B4K6K5-1","unreviewed","Dmel\CG43319","","A0A0B4K6K5-1"
"Q7JVQ2-1","unreviewed","Dmel\CG11191","","Q7JVQ2-1"
"Q8MLN5-1","unreviewed","NEST:bs15d07","","Q8MLN5-1"
"Q8MLN7-1","unreviewed","Cpr60D","","Q8MLN7-1"
"P83740-1","reviewed","","P83740-1",""
"Q8MLN2-1","unreviewed","BcDNA:SD21514","","A0A0B4LGM2-1"
"Q8MLN2-1","unreviewed","BcDNA:SD21514","","Q8MLN2-1"
"Q8MLN3-1","unreviewed","Dmel\CG30429","","Q8MLN3-1"
"Q9VJI9-1","reviewed","","Q9VJI9-1",""
"Q9VJI8-1","unreviewed","ChLD3","","Q9VJI8-1"
"Q9VJI1-1","unreviewed","Dmel\CG17928","","Q9VJI1-1"
"Q9VJI0-1","unreviewed","Ugt37C2","","Q9VJI0-1"
"Q9VJI7-1","unreviewed","LSm7","","Q9VJI7-1"
"Q9VJI5-1","unreviewed","yellow-b","","Q9VJI5-1"
"Q9VJI4-1","unreviewed","ppk17","","Q9VJI4-1"
"Q9VPN5-1","unreviewed","Stip1","","Q9VPN5-1"
"Q9VPN7-1","unreviewed","anon-WO0140519.112","","Q9VPN7-1"
"Q9VPN0-1","unreviewed","Dmel\CG3625","","Q9VPN1-1"
"Q9VPN0-1","unreviewed","Dmel\CG3625","","A8DYS6-1"
"Q9VPN0-1","unreviewed","Dmel\CG3625","","Q9VPN0-1"
"Q9VPN2-1","reviewed","Amnionless","Q9VPN2-1",""
"Q9VPN3-1","unreviewed","Dmel\CG11562","","Q9VPN3-1"
"Q9VPN8-1","unreviewed","SP103","","Q9VPN8-1"
"Q8IMM2-1","unreviewed","Dmel\CG31050","","Q8IMM2-1"
"A4V381-1","unreviewed","Dmel\CG34148","","A0A126GUZ9-1"
"A4V381-1","unreviewed","Dmel\CG34148","","A4V381-1"
"Q9V9M8-1","unreviewed","Dmel\CG3262","","Q8SZU4-1"
"Q9V9M8-1","unreviewed","Dmel\CG3262","","Q9V9M8-1"
"Q9V9M6-1","unreviewed","Tif-IA","","Q9V9M6-1"
"Q9V9M7-1","unreviewed","RpL21","","Q9V9M7-1"
"Q9XZT1-1","reviewed","MED18","Q9XZT1-1","B7Z116-1"
"Q9XZT6-1","reviewed","dnk","Q9XZT6-1","Q540Z9-1"
"Q9XZT7-1","reviewed","Taf10b","Q9XZT7-1",""
"Q9VH64-1","unreviewed","Dmel\CG8507","","Q9VH64-1"
"Q9VH65-1","unreviewed","Dmel\CG12945","","Q9VH65-1"
"Q9VH65-1","unreviewed","Dmel\CG12945","","A0A0B4KFJ0-1"
"Q9VH66-1","unreviewed","Dmel\CG8500","","Q9VH66-1"
"Q9VH60-1","unreviewed","FBXO11","","Q9VH60-1"
"O97159-1","reviewed","Mi-2","O97159-1","E1JI46-1"
"O97159-1","reviewed","Mi-2","","M9PIA6-1"
"O97159-1","reviewed","Mi-2","","Q59E34-1"
"Q8IMM9-1","reviewed","nenya","Q8IMM9-1",""
"Q9VUM0-1","reviewed","Msh6","Q9VUM0-1",""
"Q9VUM3-1","unreviewed","Dmel\CG7011","","Q9VUM3-1"
"Q9VJ59-1","unreviewed","Jwa","","Q9VJ59-1"
"Q7KT94-1","unreviewed","ppk","","Q7KT94-1"
"Q9VUM4-1","unreviewed","Prx1","","Q9VUM4-1"
"Q9VJ58-1","unreviewed","Faf2","","Q9VJ58-1"
"Q3HKQ3-1","unreviewed","Spn75F","","Q3HKQ3-1"
"Q3HKQ0-1","unreviewed","BG642163","","Q3HKQ0-1"
"Q3HKQ1-1","unreviewed","BG642167","","Q3HKQ1-1"
"A0A0B4KER0-1","unreviewed","row","","A0A0B4KER0-1"
"A0A0B4KER0-1","unreviewed","row","","Q5U156-1"
"A0A0B4KER0-1","unreviewed","row","","Q95RL2-1"
"Q9U1H8-1","reviewed","Sras","Q9U1H8-1",""
"Q9U1H9-1","reviewed","sbr","Q9U1H9-1","A0A4D6K0P9-1"
"Q9U1H0-1","reviewed","cic","Q9U1H0-1","A0A0B4K698-1"
"Q9U1H0-1","reviewed","cic","Q9U1H0-2","A0A0B4K6D6-1"
"Q9U1H0-1","reviewed","cic","","A0A0B4K778-1"
"Q9U1H0-1","reviewed","cic","","A0A0B4KGD7-1"
"Q9Y095-1","unreviewed","XRCC1","","Q9Y095-1"
"Q9VE39-1","unreviewed","Dmel\CG7715","","Q9VE39-1"
"Q9Y091-1","reviewed","fl(2)d","Q9Y091-1","A0A0B4K713-1"
"Q9Y091-1","reviewed","fl(2)d","Q9Y091-2",""
"B7Z0D3-1","unreviewed","clone 2.45","","M9PBU3-1"
"B7Z0D3-1","unreviewed","clone 2.45","","M9PEE7-1"
"B7Z0D3-1","unreviewed","clone 2.45","","B7Z0D4-1"
"B7Z0D3-1","unreviewed","clone 2.45","","M9ND57-1"
"B7Z0D3-1","unreviewed","clone 2.45","","Q9VS82-1"
"B7Z0D3-1","unreviewed","clone 2.45","","Q9VS83-1"
"B7Z0D3-1","unreviewed","clone 2.45","","M9PHN9-1"
"B7Z0D3-1","unreviewed","clone 2.45","","B7Z0D3-1"
"B7Z0D7-1","unreviewed","Setx","","Q9VSE1-1"
"B7Z0D7-1","unreviewed","Setx","","B7Z0D7-1"
"Q9I7F7-1","reviewed","Ack-like","Q9I7F7-1","A0A0B4KEY9-1"
"Q9I7F7-1","reviewed","Ack-like","","A0A0B4KFU0-1"
"Q7KVF3-1","unreviewed","Dmel\CG9083","","Q7KVF3-1"
"Q7KVF6-1","unreviewed","l(2)SH0542","","Q7KVF6-1"
"Q9VE31-1","unreviewed","Dmel\CG14298","","Q9VE31-1"
"Q5EAK6-1","reviewed","tefu","Q5EAK6-1",""
"Q4V671-1","unreviewed","Dmel\CG16739","","Q4V671-1"
"A8DYV9-1","unreviewed","Dmel\CG34180","","A8DYV9-1"
"A8DYV0-1","unreviewed","Dmel\CG34177","","A8DYV0-1"
"A8DYV1-1","unreviewed","Dmel\CG34178","","A8DYV1-1"
"A8DYV5-1","unreviewed","Ncoa6","","A8DYV5-1"
"A8DYV5-1","unreviewed","Ncoa6","","M9NES4-1"
"A8DYV5-1","unreviewed","Ncoa6","","Q9VMS2-1"
"Q9V521-1","reviewed","PPO2","Q9V521-1",""
"Q7JVN4-1","unreviewed","boly","","Q7JVN4-1"
"Q7JVN6-1","unreviewed","CT30783","","Q7JVN6-1"
"Q9VGV7-1","unreviewed","Dmel\CG4570","","Q9VGV7-1"
"Q9VGV6-1","unreviewed","Dmel\CG14694","","Q9VGV6-1"
"Q9VGV5-1","unreviewed","Dmel\CG6574","","Q9VGV5-1"
"Q9VJR9-1","unreviewed","CSN1a","","Q9VJR9-1"
"Q9VGV1-1","unreviewed","Dmel\CG4596","","Q9VGV1-1"
"Q9VGV0-1","unreviewed","Dmel\CG14695","","Q9VGV0-1"
"Q9VJR3-1","unreviewed","Dmel\CG4480","","Q9VJR3-1"
"Q9VJR1-1","unreviewed","ProtB","","Q9VJR1-1"
"Q9VJR4-1","unreviewed","Dmel\CG15279","","Q59DZ2-1"
"Q9VJR4-1","unreviewed","Dmel\CG15279","","Q9VJR4-1"
"Q9VGV8-1","unreviewed","Dmel\CG4511","","Q9VGV8-1"
"Q00805-1","reviewed","aos","Q00805-1",""
"O46197-1","reviewed","Acp29AB","O46197-1",""
"O46199-1","reviewed","Acp53Ea","O46199-1",""
"Q9VZ99-1","unreviewed","HL1","","Q9VZ99-1"
"P22817-1","reviewed","Ide","P22817-1",""
"Q9VZ93-1","unreviewed","anon-WO0140519.190","","Q9VZ93-1"
"Q9VZ92-1","unreviewed","Dmel\CG15876","","Q9VZ92-1"
"Q9VZ91-1","unreviewed","CG18465","","Q9VZ91-1"
"Q9VZ90-1","unreviewed","HL4","","Q9VZ90-1"
"Q9VZ97-1","unreviewed","TTLL1B","","Q9VZ97-1"
"Q9VZ94-1","unreviewed","Dmel\CG7514","","Q9VZ94-1"
"Q7JWH6-1","unreviewed","Dmel\CG1888","","Q7JWH6-1"
