"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q5RKH5-1","unreviewed","Phkb","","A0A0G2K9C8-1"
"D3ZS19-1","unreviewed","A2ml1","","D3ZS19-1"
"Q63318-1","unreviewed","LOC100911104","","Q63318-1"
"A0A0G2JT70-1","unreviewed","","","A0A0G2JT70-1"
"Q63312-1","reviewed","Phldb1","Q63312-1","A0A0G2JV32-1"
"Q63312-1","reviewed","Phldb1","","A0A0G2JTS5-1"
"Q63312-1","reviewed","Phldb1","","D3ZNS1-1"
"Q63313-1","reviewed","Lbp","Q63313-1","Q3MID7-1"
"F1LMY4-1","reviewed","Ryr1","F1LMY4-1","A0A0G2K5J1-1"
"F1LMY4-1","reviewed","Ryr1","","V9GZ83-1"
"P04550-1","reviewed","Ptms","P04550-1",""
"Q63317-1","reviewed","Ly6b","Q63317-1",""
"A0A0G2JT78-1","unreviewed","Rab6b","","A0A0G2JT78-1"
"A0A0G2JT78-1","unreviewed","Rab6b","","F1LVC3-1"
"Q63315-1","reviewed","Cdh22","Q63315-1",""
"Q63315-1","reviewed","Cdh22","Q63315-2",""
"Q8K3U6-1","reviewed","F7","Q8K3U6-1",""
"Q812E9-1","reviewed","Gpm6a","Q812E9-1","A0A1B0GWN8-1"
"Q812E9-1","reviewed","Gpm6a","Q812E9-2",""
"Q812E8-1","reviewed","Nadsyn1","Q812E8-1","B1WBP4-1"
"Q812E4-1","reviewed","Sytl5","Q812E4-1","G3V6F7-1"
"D3Z9C2-1","unreviewed","Fam50b","","D3Z9C2-1"
"D3Z9C0-1","unreviewed","Mios","","D3Z9C0-1"
"D3Z9C4-1","unreviewed","B3galnt2","","A0A0G2K550-1"
"D3Z9C4-1","unreviewed","B3galnt2","","D3Z9C4-1"
"D3ZMW3-1","unreviewed","Msto1","","D3ZMW3-1"
"D3Z9C8-1","unreviewed","Mphosph9","","A0A0G2K3U6-1"
"D3Z9C8-1","unreviewed","Mphosph9","","D3Z9C8-1"
"D3ZMW6-1","unreviewed","Olr181","","D3ZMW6-1"
"D4A8L8-1","unreviewed","Fpr3","","D4A8L8-1"
"Q920B6-1","reviewed","Kcnk2","Q920B6-1",""
"Q920B6-1","reviewed","Kcnk2","Q920B6-2",""
"Q920B6-1","reviewed","Kcnk2","Q920B6-3",""
"Q920B6-1","reviewed","Kcnk2","Q920B6-4",""
"Q920B6-1","reviewed","Kcnk2","Q920B6-5",""
"D3ZTL9-1","unreviewed","Tex38","","D3ZTL9-1"
"D3ZTL8-1","unreviewed","Rapgef6","","D3ZTL8-1"
"D3ZTL1-1","reviewed","Pou4f3","D3ZTL1-1",""
"D3ZTL0-1","unreviewed","Tcerg1","","B5DEZ4-1"
"D3ZTL0-1","unreviewed","Tcerg1","","D3ZTL0-1"
"D3ZTL5-1","unreviewed","Magel2","","D3ZTL5-1"
"Q3V5X8-1","unreviewed","Endog","","Q3V5X8-1"
"F1M2N1-1","unreviewed","RGD1304622","","A0A1W2Q699-1"
"F1M2N1-1","unreviewed","RGD1304622","","A0A1W2Q6M3-1"
"F1M2N1-1","unreviewed","RGD1304622","","F1M2N1-1"
"F1M2N4-1","unreviewed","","","F1M2N4-1"
"F1MA10-1","unreviewed","Art4","","F1MA10-1"
"F1MA19-1","unreviewed","Efna2","","F1MA19-1"
"M0R5N9-1","unreviewed","Susd6","","M0R5N9-1"
"M0R5N4-1","unreviewed","Pfdn4","","M0R5N4-1"
"D4A8L5-1","unreviewed","Mocs3","","D4A8L5-1"
"M0R5N1-1","unreviewed","LOC102547011","","M0R5N1-1"
"M0R829-1","unreviewed","","","A0A0G2K2W3-1"
"M0R829-1","unreviewed","","","M0R829-1"
"M0R828-1","unreviewed","","","M0R828-1"
"M0R820-1","unreviewed","LOC103690011","","M0R820-1"
"Q5J3G4-1","unreviewed","Vom1r29","","Q5J3G4-1"
"Q5J3G5-1","unreviewed","Vom1r63","","Q5J3G5-1"
"Q5J3G6-1","unreviewed","Vom1r20","","Q5J3G6-1"
"Q06880-1","reviewed","Nbl1","Q06880-1","A0A0G2JSZ3-1"
"Q5J3G0-1","unreviewed","Vom1r50","","Q5J3G0-1"
"Q5J3G1-1","unreviewed","Vom1r2","","Q5J3G1-1"
"Q5J3G2-1","unreviewed","Vom1r46","","Q5J3G2-1"
"Q5J3G8-1","unreviewed","Vom1r3","","Q5J3G8-1"
"Q5J3G9-1","reviewed","Vom1r95","Q5J3G9-1",""
"D3ZZV7-1","unreviewed","Rasgef1a","","D3ZZV7-1"
"D3ZZV5-1","unreviewed","Jmjd7","","D3ZZV5-1"
"D3ZWR9-1","unreviewed","LOC685747","","D3ZWR9-1"
"D3ZZV1-1","unreviewed","Pam16","","D3ZZV1-1"
"Q9R193-1","reviewed","Atp1b4","Q9R193-1","G3V6V5-1"
"Q9R193-1","reviewed","Atp1b4","Q9R193-2",""
"D3ZWR3-1","unreviewed","Asnsd1","","D3ZWR3-1"
"O54980-1","reviewed","Syngr2","O54980-1","M0R446-1"
"D3ZWR7-1","unreviewed","RGD1562699","","D3ZWR7-1"
"D3ZI60-1","unreviewed","LOC108351703","","D3ZI60-1"
"P80432-1","reviewed","Cox7c","P80432-1",""
"P80431-1","reviewed","Cox7b","P80431-1",""
"P80430-1","reviewed","Cox6b1","P80430-1","D3ZDW5-1"
"D3ZI64-1","unreviewed","Ankrd34c","","D3ZI64-1"
"D3ZI65-1","unreviewed","","","D3ZI65-1"
"D3ZI66-1","unreviewed","Rnf149","","D3ZI66-1"
"D3ZI68-1","unreviewed","Prpf31","","D3ZI68-1"
"M0RDS4-1","unreviewed","Olr883","","M0RDS4-1"
"A0A0G2JZG1-1","unreviewed","LOC103690326","","A0A0G2JZG1-1"
"A0A0G2JZG8-1","unreviewed","Cep89","","A0A0G2JZG8-1"
"A0A0G2JZG8-1","unreviewed","Cep89","","B1WBZ3-1"
"P62870-1","reviewed","Elob","P62870-1","A0A140TA99-1"
"Q6P9V9-1","reviewed","Tuba1b","Q6P9V9-1",""
"Q6P9V0-1","unreviewed","LOC100125366","","Q6P9V0-1"
"Q9Z0Z5-1","reviewed","Slc13a3","Q9Z0Z5-1","A2VD10-1"
"F1M4P5-1","unreviewed","RGD1563354","","F1M4P5-1"
"F1M4P0-1","unreviewed","Cpa6","","F1M4P0-1"
"F1M3D2-1","unreviewed","Dmwd","","M0RDT6-1"
"F1M3D2-1","unreviewed","Dmwd","","F1M3D2-1"
"F1LN30-1","unreviewed","Sumo4","","F1LN30-1"
"A0A0G2K852-1","unreviewed","RGD1560510","","A0A0G2K852-1"
"A0A0G2K857-1","unreviewed","Kifc2","","A0A0G2K857-1"
"A0A0G2K857-1","unreviewed","Kifc2","","A0A1B0GWV2-1"
"Q7TP76-1","unreviewed","LOC100363112","","Q7TP76-1"
"P14270-5","reviewed","Pde4d","P14270-1",""
"P14270-5","reviewed","Pde4d","P14270-2",""
"P14270-5","reviewed","Pde4d","P14270-3",""
"P14270-5","reviewed","Pde4d","P14270-4",""
"P14270-5","reviewed","Pde4d","P14270-5",""
"P14270-5","reviewed","Pde4d","P14270-6",""
"P14270-5","reviewed","Pde4d","P14270-7",""
"P14270-5","reviewed","Pde4d","P14270-8",""
"P14270-5","reviewed","Pde4d","P14270-9",""
"Q5M820-1","reviewed","Mrfap1","Q5M820-1",""
"Q5M820-1","reviewed","Mrfap1","Q5M820-2",""
"Q5M823-1","reviewed","Nudcd2","Q5M823-1",""
"Q5M824-1","reviewed","Shc1","Q5M824-1","F1LN14-1"
"Q5M824-1","reviewed","Shc1","","G3V8S2-1"
"Q5M827-1","reviewed","Pir","Q5M827-1",""
"Q5M826-1","reviewed","Tmem140","Q5M826-1",""
"Q5M829-1","unreviewed","Prelid1","","Q5M829-1"
"Q5M829-1","unreviewed","Prelid1","","A0A0G2JX58-1"
"Q5M828-1","reviewed","Adtrp","Q5M828-1","A0A0H2UI01-1"
"Q5M828-1","reviewed","Adtrp","Q5M828-2",""
"D3Z815-1","unreviewed","Plekhn1","","D3Z815-1"
"D3Z810-1","unreviewed","RGD1564129","","D3Z810-1"
"D3Z813-1","reviewed","Slc38a11","D3Z813-1","D3ZIH6-1"
"D3Z813-1","reviewed","Slc38a11","","D4A335-1"
"D4A917-1","unreviewed","Ltbp4","","A0A0G2K588-1"
"D4A917-1","unreviewed","Ltbp4","","D4A917-1"
"D3Z819-1","unreviewed","Olr1186","","D3Z819-1"
"Q9Z2X5-1","reviewed","Homer3","Q9Z2X5-1","Q6IRH2-1"
"P49287-1","reviewed","Mtnr1b","P49287-1",""
"Q9WTT7-1","reviewed","Bzw2","Q9WTT7-1",""
"Q9WTT6-1","reviewed","Gda","Q9WTT6-1","Q9JKB7-1"
"Q9WTT2-1","reviewed","Clpb","Q9WTT2-1","A0A0G2K3V9-1"
"Q9WTT2-1","reviewed","Clpb","","Q6IRH7-1"
"F1M5V0-1","unreviewed","Olfr656","","F1M5V0-1"
"F1M5V3-1","unreviewed","","","F1M5V3-1"
"F1M5V2-1","unreviewed","Glipr2","","F1M5V2-1"
"F1M5V7-1","unreviewed","Mex3d","","F1M5V7-1"
"F1M5V8-1","unreviewed","LOC100910669","","F1M5V8-1"
"P52555-1","reviewed","Erp29","P52555-1",""
"P63043-1","reviewed","Stmn4","P63043-1","Q568Y8-1"
"P63043-1","reviewed","Stmn4","P63043-2",""
"P63043-1","reviewed","Stmn4","P63043-3",""
"P63045-1","reviewed","Vamp2","P63045-1",""
"P63047-1","reviewed","Sult4a1","P63047-1",""
"A0A0G2KAH3-1","unreviewed","Tbx20","","A0A0G2KAH3-1"
"A0A0G2KAH3-1","unreviewed","Tbx20","","D3ZUF4-1"
"A0A0G2KAH4-1","unreviewed","Dock6","","D3ZY19-1"
"A0A0G2KAH4-1","unreviewed","Dock6","","A0A0G2KAH4-1"
"A0A0G2KAH7-1","unreviewed","Ext2","","A0A0G2KAH7-1"
"A0A0G2KAH7-1","unreviewed","Ext2","","E9PTT2-1"
"A0A0G2KAH6-1","unreviewed","Srpk3","","A0A0G2KAH6-1"
"D4A6I7-1","unreviewed","Psca","","D4A6I7-1"
"D4A0P9-1","unreviewed","Olr1456","","D4A0P9-1"
"A0A0G2JUJ4-1","unreviewed","","","A0A0G2JUJ4-1"
"A0A0G2JX68-1","unreviewed","","","A0A0G2JX68-1"
"A0A0G2JUJ0-1","unreviewed","","","A0A0G2JUJ0-1"
"A0A0G2JUJ1-1","unreviewed","Zfp524","","A0A0G2JUJ1-1"
"A0A0G2JUJ3-1","unreviewed","Tslp","","A0A0G2JUJ3-1"
"A0A0G2JX61-1","unreviewed","Entpd4","","A0A0G2JX61-1"
"A0A0G2JX61-1","unreviewed","Entpd4","","D3ZZW3-1"
"A0A0G2JX60-1","unreviewed","LOC365778","","A0A0G2JX60-1"
"A0A0G2JX60-1","unreviewed","LOC365778","","Q6AYM3-1"
"A0A0G2JX63-1","unreviewed","Slc44a5","","A0A0G2JX63-1"
"A0A0G2JX63-1","unreviewed","Slc44a5","","D3Z9P3-1"
"A0A0G2JWA0-1","unreviewed","LOC102550598","","A0A0G2JWA0-1"
"A0A0G2JUJ9-1","unreviewed","Sec63","","D4A2Z6-1"
"A0A0G2JUJ9-1","unreviewed","Sec63","","A0A0G2JUJ9-1"
"Q6QI41-1","unreviewed","LOC498155","","Q6QI41-1"
"Q6QI40-1","unreviewed","","","Q6QI40-1"
"Q6QI43-1","unreviewed","LOC498826","","Q6QI43-1"
"Q6QI42-1","unreviewed","","","Q6QI42-1"
"Q6QI44-1","reviewed","Naa25","Q6QI44-1","A0A0G2K9Q3-1"
"Q6QI46-1","unreviewed","LOC500594","","Q6QI46-1"
"A0A0G2K9Q8-1","unreviewed","Ubr7","","A0A0G2K9Q8-1"
"A0A0G2K9Q8-1","unreviewed","Ubr7","","Q642A8-1"
"A0A0G2K9Q0-1","unreviewed","Tbck","","A0A0G2K9Q0-1"
"A0A0G2K9Q0-1","unreviewed","Tbck","","D3ZA89-1"
"A0A0G2K9Q7-1","unreviewed","Map1lc3b2","","A0A0G2K9Q7-1"
"A0A0G2K9Q4-1","unreviewed","","","A0A0G2K9Q4-1"
"Q0ZUP0-1","reviewed","Klrb1","Q0ZUP0-1",""
"P19356-1","reviewed","Hmbs","P19356-1","A0A0G2K1N3-1"
"P19356-1","reviewed","Hmbs","P19356-2","Q5M893-1"
"P19357-1","reviewed","Slc2a4","P19357-1",""
"P19359-1","reviewed","Ascl1","P19359-1",""
"D3ZFH4-1","unreviewed","Rd3l","","D3ZFH4-1"
"Q5XHZ8-1","unreviewed","Cog3","","Q5XHZ8-1"
"Q5XHZ9-1","reviewed","Trip13","Q5XHZ9-1",""
"Q5XHZ6-1","reviewed","Klhl7","Q5XHZ6-1",""
"P61751-1","reviewed","Arf4","P61751-1",""
"Q5XHZ2-1","reviewed","Syce1","Q5XHZ2-1",""
"P10980-1","reviewed","Chrm2","P10980-1",""
"Q4LEV3-1","unreviewed","Oca2","","Q4LEV3-1"
"D3ZKZ6-1","unreviewed","LOC688828","","D3ZKZ6-1"
"D3ZKZ8-1","unreviewed","Atxn7","","D3ZKZ8-1"
"D4A438-1","unreviewed","Olr1350","","D4A438-1"
"D4A434-1","unreviewed","Rnaseh2c","","D4A434-1"
"D4A435-1","unreviewed","Icam5","","D4A435-1"
"F7ENY6-1","unreviewed","C2cd6","","F7ENY6-1"
"D4A431-1","unreviewed","LOC103692042","","D4A431-1"
"D4A433-1","unreviewed","Foxo4","","A0A096MJF0-1"
"D4A433-1","unreviewed","Foxo4","","D4A433-1"
"G3V893-1","reviewed","Znf335","G3V893-1","A0A140TAC9-1"
"G3V892-1","unreviewed","Nrsn1","","G3V892-1"
"G3V897-1","unreviewed","Ctr9","","G3V897-1"
"G3V896-1","unreviewed","Ccl28","","A0A0G2JTM5-1"
"G3V896-1","unreviewed","Ccl28","","G3V896-1"
"Q5PPI7-1","reviewed","Lhfpl5","Q5PPI7-1",""
"Q5PPI6-1","unreviewed","Mgme1","","Q5PPI6-1"
"Q5PPI4-1","reviewed","Lamp5","Q5PPI4-1",""
"Q5PPI3-1","reviewed","Gskip","Q5PPI3-1","A0A0H2UHD3-1"
"Q5PPI1-1","reviewed","Srsf9","Q5PPI1-1",""
"Q5PPI0-1","unreviewed","LOC499240","","Q5PPI0-1"
"Q5PPI9-1","reviewed","Ttll1","Q5PPI9-1",""
"Q5PPI8-1","unreviewed","Rmc1","","Q5PPI8-1"
"A0A0G2K008-1","unreviewed","Zkscan5","","A0A0G2JYI6-1"
"A0A0G2K008-1","unreviewed","Zkscan5","","A0A0G2K008-1"
"A0A0G2K008-1","unreviewed","Zkscan5","","B2RZ43-1"
"A0A0G2K008-1","unreviewed","Zkscan5","","A0A0G2K7X1-1"
"Q99NA5-1","reviewed","Idh3a","Q99NA5-1","F1LNF7-1"
"A0A0G2K000-1","unreviewed","Zc3h12c","","A0A0G2K000-1"
"A0A0G2K000-1","unreviewed","Zc3h12c","","D3ZSI6-1"
"A0A0G2K001-1","unreviewed","Nsd3","","A0A0G2K001-1"
"A0A0G2K001-1","unreviewed","Nsd3","","D3ZK47-1"
"A0A0G2K002-1","unreviewed","","","A0A0G2K002-1"
"A0A0G2K006-1","unreviewed","","","A0A0G2K006-1"
"Q03114-1","reviewed","Cdk5","Q03114-1",""
"Q9JJM4-1","unreviewed","Btc","","Q9JJM4-1"
"F1LXQ7-1","unreviewed","Arhgap21","","F1LXQ7-1"
"D4A290-1","unreviewed","","","D4A290-1"
"Q99PJ8-1","unreviewed","Zfp483","","Q99PJ8-1"
"D4A294-1","unreviewed","Olr1059","","D4A294-1"
"D4A296-1","unreviewed","","","D4A296-1"
"D3ZML2-1","reviewed","Brsk2","D3ZML2-1","M9MMM8-1"
"D3ZML2-1","reviewed","Brsk2","D3ZML2-2",""
"D3ZJX4-1","unreviewed","RGD1561114","","D3ZJX4-1"
"Q99PJ7-1","reviewed","Znf689","Q99PJ7-1","A0A0G2JVQ6-1"
"Q99PJ7-1","reviewed","Znf689","","D3ZJW5-1"
"Q91Y67-1","unreviewed","LOC257650","","Q91Y67-1"
"P13676-1","reviewed","Apeh","P13676-1","G3V9E4-1"
"F1LRK4-1","unreviewed","Grsf1","","A0A0G2JTY6-1"
"F1LRK4-1","unreviewed","Grsf1","","F1LRK4-1"
"P29117-1","reviewed","Ppif","P29117-1",""
"Q07120-1","reviewed","Gfi1","Q07120-1",""
"F2Z3T4-1","reviewed","Mbnl2","F2Z3T4-1",""
"M0RAD8-1","unreviewed","","","M0RAD8-1"
"M0RAD6-1","unreviewed","Olr1372","","M0RAD6-1"
"M0RAD7-1","unreviewed","Bank1","","M0RAD7-1"
"M0RAD7-1","unreviewed","Bank1","","Q6TUE0-1"
"M0RAD5-1","unreviewed","Clpp","","M0RAD5-1"
"M0R5S6-1","unreviewed","Vom2r76","","M0R5S6-1"
"M0R5S4-1","unreviewed","","","M0R5S4-1"
"M0R5S2-1","unreviewed","LOC100910906","","M0R5S2-1"
"M0R5S1-1","unreviewed","Olr1049","","M0R5S1-1"
"Q9QX82-1","reviewed","Cd164","Q9QX82-1","A0A096MJT5-1"
"Q9QX81-1","unreviewed","Hnrnpab","","Q9QX81-1"
"Q9QX81-1","unreviewed","Hnrnpab","","Q9QX80-1"
"Q6IFU9-1","unreviewed","Krt16","","Q6IFU9-1"
"Q6IFU8-1","reviewed","Krt17","Q6IFU8-1","A0A0G2K9Q9-1"
"D3ZLB5-1","unreviewed","Pla2g2f","","D3ZLB5-1"
"Q6IFU7-1","reviewed","Krt42","Q6IFU7-1",""
"D3ZLB1-1","unreviewed","Il25","","D3ZLB1-1"
"D3ZZM7-1","unreviewed","Slco5a1","","D3ZZM7-1"
"D3ZZM5-1","unreviewed","Olr1529","","D3ZZM5-1"
"D3ZZM3-1","unreviewed","Cog4","","D3ZZM3-1"
"D3ZZM0-1","unreviewed","Slc39a14","","D3ZZM0-1"
"D3ZZM8-1","unreviewed","LOC680432","","D3ZZM8-1"
"D3ZZM9-1","unreviewed","Ccsap","","D3ZZM9-1"
"P28646-1","reviewed","Sstr1","P28646-1",""
"F1M453-1","unreviewed","Sox30","","F1M453-1"
"F1M455-1","unreviewed","Spen","","F1M455-1"
"F1M455-1","unreviewed","Spen","","F1M816-1"
"P28648-1","reviewed","Cd63","P28648-1","A0A0G2K0T2-1"
"D4ADM6-1","unreviewed","Alpp","","D4ADM6-1"
"D4ADM7-1","unreviewed","Ankrd22","","D4ADM7-1"
"D4ADM5-1","unreviewed","","","D4ADM5-1"
"D4ADM2-1","unreviewed","Pan3","","D4ADM2-1"
"D4ADM1-1","unreviewed","Olr809","","D4ADM1-1"
"D4ADM8-1","unreviewed","Rhod","","D4ADM8-1"
"Q675A5-1","reviewed","Pla2g15","Q675A5-1",""
"A7M777-1","unreviewed","Krt85","","A7M777-1"
"Q63158-1","unreviewed","Sp4","","Q63158-1"
"Q63159-1","reviewed","Coq3","Q63159-1",""
"D3ZYF7-1","unreviewed","Bbs12","","D3ZYF7-1"
"Q63150-1","reviewed","Dpys","Q63150-1",""
"Q63151-1","reviewed","Acsl3","Q63151-1",""
"Q63151-1","reviewed","Acsl3","Q63151-2",""
"Q63155-1","reviewed","Dcc","Q63155-1","F1LRN5-1"
"P35426-1","reviewed","Cdk4","P35426-1",""
"P35427-1","reviewed","Rpl13a","P35427-1","A0A1W2Q602-1"
"P35427-1","reviewed","Rpl13a","","Q5RK10-1"
"P35429-1","reviewed","Hes2","P35429-1",""
"Q810Y4-1","reviewed","Col23a1","Q810Y4-1","F1LRP9-1"
"F1LT20-1","unreviewed","","","F1LT20-1"
"P25286-1","reviewed","Atp6v0a1","P25286-1","Q2I6B2-1"
"P25286-1","reviewed","Atp6v0a1","P25286-2","Q2I6B5-1"
"F1M5I5-1","unreviewed","","","F1M5I5-1"
"D4A5T8-1","unreviewed","Ppl","","D4A5T8-1"
"Q76EQ0-1","reviewed","Srr","Q76EQ0-1","A0A0U1RRW0-1"
"D4A5T4-1","unreviewed","Zfp39","","D4A5T4-1"
"D4A5T6-1","unreviewed","Arhgap6","","D3ZC72-1"
"D4A5T6-1","unreviewed","Arhgap6","","D4A5T6-1"
"D4A5T7-1","unreviewed","Ift52","","A0A0G2K177-1"
"D4A5T7-1","unreviewed","Ift52","","D4A5T7-1"
"D4A5T1-1","unreviewed","Sf3b5","","D4A5T1-1"
"Q6AY96-1","reviewed","Gtf2f1","Q6AY96-1",""
"Q6AY97-1","reviewed","Ccdc91","Q6AY97-1",""
"Q6AY94-1","reviewed","Timmdc1","Q6AY94-1",""
"D4AAW9-1","unreviewed","LOC689725","","D4AAW9-1"
"Q6AY90-1","unreviewed","Fam192a","","Q6AY90-1"
"Q6AY91-1","reviewed","Nmrk1","Q6AY91-1",""
"Q64319-1","reviewed","Slc3a1","Q64319-1",""
"D4AAW6-1","unreviewed","Rhbdl3","","D4AAW6-1"
"O35254-1","reviewed","Gorasp1","O35254-1","A0A0G2JWJ7-1"
"O35254-1","reviewed","Gorasp1","","B1WBR1-1"
"O35251-1","reviewed","Vegfd","O35251-1","G3V9S8-1"
"Q3BCU4-1","reviewed","Bves","Q3BCU4-1",""
"A0A0G2K3U0-1","unreviewed","","","A0A0G2K3U0-1"
"A0A0G2K3U3-1","unreviewed","","","A0A0G2K3U3-1"
"A0A0G2K3U5-1","unreviewed","","","A0A0G2K3U5-1"
"Q6AZ28-1","reviewed","Pias2","Q6AZ28-1","F1LRP3-1"
"F1M1A9-1","unreviewed","RGD1564571","","F1M1A9-1"
"Q9Z158-1","reviewed","Stx17","Q9Z158-1",""
"P30680-1","reviewed","Sstr2","P30680-1",""
"P30680-1","reviewed","Sstr2","P30680-2",""
"G3V8V9-1","unreviewed","Spef1","","G3V8V9-1"
"G3V8V2-1","unreviewed","Olr337","","G3V8V2-1"
"P29315-1","reviewed","Rnh1","P29315-1","A0A0G2K9E0-1"
"P29315-1","reviewed","Rnh1","","E2RUH2-1"
"M0R774-1","unreviewed","Olr791","","M0R774-1"
"M0R777-1","unreviewed","LOC102551633","","M0R777-1"
"M0R9F3-1","unreviewed","Olr1225","","M0R9F3-1"
"Q6RUV5-1","reviewed","Rac1","Q6RUV5-1","A0A0G2K0X4-1"
"Q6RUV5-1","reviewed","Rac1","","A0A0U1RS18-1"
"Q6RUV5-1","reviewed","Rac1","","A0A0U1RS21-1"
"P09527-1","reviewed","Rab7a","P09527-1","A0A0G2K930-1"
"P70486-1","reviewed","Atrx","P70486-1","A0A0G2JXZ3-1"
"P70486-1","reviewed","Atrx","","D3ZZM6-1"
"F1LX90-1","unreviewed","Sntn","","F1LX90-1"
"P70483-1","reviewed","Strn","P70483-1","G3V6L8-1"
"Q1HG60-1","reviewed","Pif1","Q1HG60-1",""
"D3ZGE7-1","unreviewed","Olr546","","D3ZGE7-1"
"Q3SWS9-1","reviewed","Jakmip1","Q3SWS9-1",""
"Q3SWS8-1","reviewed","Rae1","Q3SWS8-1",""
"P43429-1","reviewed","Gata1","P43429-1",""
"P43428-1","reviewed","G6pc1","P43428-1",""
"P43425-1","reviewed","Gng7","P43425-1","A0A0G2JSR6-1"
"P43427-1","reviewed","Slc2a5","P43427-1","A0A0G2JT43-1"
"G3V7D5-1","unreviewed","Tfpi2","","G3V7D5-1"
"G3V7D4-1","unreviewed","Efnb3","","G3V7D4-1"
"D4A6B9-1","unreviewed","","","D4A6B9-1"
"Q2KMM2-1","reviewed","Trappc1","Q2KMM2-1",""
"Q2KMM4-1","reviewed","Alox12b","Q2KMM4-1","A0A140TAE7-1"
"Q62949-1","reviewed","Cort","Q62949-1",""
"Q62944-1","unreviewed","Olr1641","","Q62944-1"
"Q62946-1","reviewed","Mia","Q62946-1",""
"Q62947-1","reviewed","Zeb1","Q62947-1","E9PT24-1"
"Q62947-1","reviewed","Zeb1","Q62947-2","F8WG35-1"
"Q62940-1","reviewed","Nedd4","Q62940-1","A0A0G2K0B4-1"
"Q62940-1","reviewed","Nedd4","","A0A0G2K8P3-1"
"Q62941-1","reviewed","Slc30a2","Q62941-1","B4F7D8-1"
"Q62942-1","unreviewed","Olr416","","Q62942-1"
"Q62943-1","unreviewed","Olr442","","Q62943-1"
"A0A0G2KAX0-1","unreviewed","Psme4","","A0A0G2K9R9-1"
"A0A0G2KAX0-1","unreviewed","Psme4","","A0A0G2KAX0-1"
"Q10746-1","reviewed","Cxcl3","Q10746-1",""
"Q10746-1","reviewed","Cxcl3","Q10746-2",""
"Q10743-1","reviewed","Adam10","Q10743-1",""
"P08699-1","reviewed","Lgals3","P08699-1","A0A0G2JXB1-1"
"P08699-1","reviewed","Lgals3","","A0A0G2JXN6-1"
"Q3ZB89-1","unreviewed","Rpl39l","","Q3ZB89-1"
"P06238-1","reviewed","A2m","P06238-1",""
"Q9JIL9-1","reviewed","Nbn","Q9JIL9-1","G3V766-1"
"Q9JIL8-1","reviewed","Rad50","Q9JIL8-1","G3V9X6-1"
"P00173-1","reviewed","Cyb5a","P00173-1",""
"P00173-1","reviewed","Cyb5a","P00173-2",""
"Q9JIL3-1","reviewed","Ilf3","Q9JIL3-1","A0A0G2K2T6-1"
"Q9JIL3-1","reviewed","Ilf3","Q9JIL3-2","A0A0G2K4U6-1"
"Q9JIL3-1","reviewed","Ilf3","","F1LRU1-1"
"M0R6I9-1","unreviewed","LOC100910928","","M0R6I9-1"
"F1LRV5-1","unreviewed","Btn1a1","","F1LRV5-1"
"P14669-1","reviewed","Anxa3","P14669-1","Q6TXF2-1"
"P14668-1","reviewed","Anxa5","P14668-1","Q66HH8-1"
"Q91ZR7-1","reviewed","Slc35a4","Q91ZR7-1",""
"P97613-1","reviewed","Pttg1","P97613-1",""
"P97612-1","reviewed","Faah","P97612-1",""
"P97610-1","reviewed","Syt12","P97610-1",""
"P97616-1","reviewed","Adarb2","P97616-1","A0A0G2K6N0-1"
"P97616-1","reviewed","Adarb2","","F1LSW5-1"
"D3ZPI2-1","unreviewed","Prr27","","D3ZPI2-1"
"D3ZPI8-1","unreviewed","C8g","","D3ZPI8-1"
"F1M711-1","unreviewed","","","F1M711-1"
"M0R8N7-1","unreviewed","Noxred1","","M0R8N7-1"
"M0R8N3-1","unreviewed","","","M0R8N3-1"
"D3ZIB4-1","unreviewed","LOC100910887","","D3ZIB4-1"
"Q9R1E9-1","reviewed","Ccn2","Q9R1E9-1","Q6IN11-1"
"D3ZIB0-1","unreviewed","Enam","","D3ZIB0-1"
"Q6IE39-1","unreviewed","Wfdc15a","","Q6IE39-1"
"P19627-1","reviewed","Gnaz","P19627-1",""
"P04692-1","reviewed","Tpm1","P04692-1","A0A0G2JSQ4-1"
"P04692-1","reviewed","Tpm1","P04692-2","A0A0G2JX64-1"
"P04692-1","reviewed","Tpm1","P04692-3","A0A0G2K7F7-1"
"P04692-1","reviewed","Tpm1","P04692-4","Q63607-1"
"P04692-1","reviewed","Tpm1","P04692-5","Q91XN6-1"
"P04692-1","reviewed","Tpm1","P04692-6","Q923Z2-1"
"P04692-1","reviewed","Tpm1","P04692-7",""
"P04692-1","reviewed","Tpm1","P04692-8",""
"P04694-1","reviewed","Tat","P04694-1",""
"F7EPU7-1","unreviewed","Tead3","","F7EPU7-1"
"D4A0W2-1","unreviewed","RGD1306474","","D4A0W2-1"
"D3ZFK0-1","unreviewed","Rnf144b","","D3ZFK0-1"
"D3ZYU4-1","unreviewed","Cox20","","D3ZYU4-1"
"D3ZYU7-1","unreviewed","LOC690206","","D3ZYU7-1"
"D3ZYU1-1","unreviewed","Wdr93","","D3ZYU1-1"
"D3ZFK5-1","unreviewed","Spcs1","","D3ZFK5-1"
"D3ZFK7-1","unreviewed","","","D3ZFK7-1"
"D3ZFK8-1","unreviewed","Farp2","","D3ZFK8-1"
"D3ZFK9-1","unreviewed","Amn","","D3ZFK9-1"
