"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"Q3UFB2-1","reviewed","Znhit6","","A0A0G2JFP8-1"
"Q3UFB2-1","reviewed","Znhit6","","A0A0G2JGA1-1"
"Q9D312-1","reviewed","Krt20","Q9D312-1",""
"K7N734-1","unreviewed","Gm8108","","K7N734-1"
"A0A2I3BQG5-1","unreviewed","Olfr106-ps","","A0A2I3BQG5-1"
"Q91WB7-1","reviewed","Ubtd1","Q91WB7-1",""
"Q9CQ52-1","reviewed","Cela3b","Q9CQ52-1",""
"Q9CQ56-1","reviewed","Use1","Q9CQ56-1","D3Z6D3-1"
"Q9CQ56-1","reviewed","Use1","Q9CQ56-2","E9Q496-1"
"Q9CQ54-1","reviewed","Ndufc2","Q9CQ54-1","A0A0U1RPJ5-1"
"Q9CQ58-1","reviewed","Prl8a9","Q9CQ58-1",""
"B1ATG9-1","reviewed","Trabd2b","B1ATG9-1",""
"Q99PW8-1","reviewed","Kif17","Q99PW8-1","A2AM74-1"
"Q99PW8-1","reviewed","Kif17","","A2AM72-1"
"Q99PW4-1","reviewed","Tp53rk","Q99PW4-1","A2A5R0-1"
"Q99PW4-1","reviewed","Tp53rk","","Q543M9-1"
"Q6NXM2-1","reviewed","Rcbtb1","Q6NXM2-1","G3UZ62-1"
"Q6NXM2-1","reviewed","Rcbtb1","","A0A0R4J025-1"
"Q6NXM2-1","reviewed","Rcbtb1","","G3UYZ5-1"
"Q6NXM2-1","reviewed","Rcbtb1","","G3UWU1-1"
"Q6NXM2-1","reviewed","Rcbtb1","","G3UZL2-1"
"Q6NXM3-1","reviewed","Tmem130","Q6NXM3-1",""
"A0A494B9T5-1","unreviewed","Vmn1r235","","Q8R297-1"
"A0A494B9T5-1","unreviewed","Vmn1r235","","A0A494B9G6-1"
"A0A494B9T5-1","unreviewed","Vmn1r235","","A0A494B9T5-1"
"Q7TRY2-1","unreviewed","Olfr372","","Q7TRY2-1"
"Q8BFS6-1","reviewed","Cpped1","Q8BFS6-1","D3Z7F7-1"
"Q8BFS6-1","reviewed","Cpped1","Q8BFS6-2",""
"Q8BFS6-1","reviewed","Cpped1","Q8BFS6-3",""
"Q8BFS6-1","reviewed","Cpped1","Q8BFS6-4",""
"Q8BFS6-1","reviewed","Cpped1","Q8BFS6-5",""
"J3QMJ4-1","unreviewed","Smlr1","","J3QMJ4-1"
"Q6ZPZ3-1","reviewed","Zc3h4","Q6ZPZ3-1","A0A1B0GRU3-1"
"Q6ZPZ3-1","reviewed","Zc3h4","Q6ZPZ3-2","E9Q8K8-1"
"Q8VHH8-1","unreviewed","Il25","","Q8VHH8-1"
"P31649-1","reviewed","Slc6a13","P31649-1","D3YWZ5-1"
"J3QN01-1","unreviewed","Ms4a18","","J3QN01-1"
"J3KMR8-1","unreviewed","Gm17535","","J3KMR8-1"
"L7N2D5-1","unreviewed","Gm8281","","L7N2D5-1"
"P01812-1","reviewed","","P01812-1",""
"L7N2D4-1","unreviewed","Vmn2r29","","L7N2D4-1"
"L7N2D4-1","unreviewed","Vmn2r29","","A0A1B0GSD7-1"
"P01810-1","reviewed","","P01810-1",""
"P01811-1","reviewed","","P01811-1",""
"P01819-1","reviewed","","P01819-1",""
"Q8K0E8-1","reviewed","Fgb","Q8K0E8-1",""
"Q8K0E3-1","reviewed","Slc5a11","Q8K0E3-1","D3Z300-1"
"Q8K0E3-1","reviewed","Slc5a11","Q8K0E3-2","D3YUP3-1"
"Q8K0E3-1","reviewed","Slc5a11","","D3YW46-1"
"Q8K0E3-1","reviewed","Slc5a11","","F6WZD3-1"
"Q8K0E1-1","reviewed","Kctd15","Q8K0E1-1","A0A0U1RP38-1"
"Q8K0E7-1","reviewed","Serinc2","Q8K0E7-1","B2KFY1-1"
"Q8K0E7-1","reviewed","Serinc2","","E9Q7Q6-1"
"Q8K0E7-1","reviewed","Serinc2","","B2KFY0-1"
"Q8K0E7-1","reviewed","Serinc2","","B2KFY2-1"
"Q8K0E4-1","unreviewed","Eddm3b","","Q8K0E4-1"
"P11862-1","reviewed","Gas2","P11862-1","D3Z503-1"
"P11862-1","reviewed","Gas2","","D6RDR2-1"
"Q8BJU0-1","reviewed","Sgta","Q8BJU0-1","A0A1W2P6P1-1"
"Q8BJU0-1","reviewed","Sgta","Q8BJU0-2","A0A1W2P7I5-1"
"Q8CEC0-1","reviewed","Nup88","Q8CEC0-1","J3QNZ2-1"
"Q8CEC0-1","reviewed","Nup88","Q8CEC0-2",""
"Q8CEC0-1","reviewed","Nup88","Q8CEC0-3",""
"Q8BJU9-1","reviewed","Mtrf1l","Q8BJU9-1",""
"Q8CEC5-1","reviewed","Nkiras1","Q8CEC5-1","F8WIJ8-1"
"Q8CEC5-1","reviewed","Nkiras1","","F7BUB1-1"
"Q8CEC6-1","reviewed","Ppwd1","Q8CEC6-1",""
"O55057-1","reviewed","Pde6d","O55057-1","M0QWG6-1"
"O55057-1","reviewed","Pde6d","","M0QWR1-1"
"L7N2D6-1","unreviewed","Gm3047","","L7N2D6-1"
"Q3U1Y4-1","reviewed","Dennd4b","Q3U1Y4-1","F6RXE7-1"
"Q3U1Y4-1","reviewed","Dennd4b","Q3U1Y4-2","F6W646-1"
"Q3U1Y4-1","reviewed","Dennd4b","Q3U1Y4-3","F6RPS8-1"
"Q3U1Y4-1","reviewed","Dennd4b","","A0A0R4J172-1"
"O54901-1","reviewed","Cd200","O54901-1","E9QMY1-1"
"O54901-1","reviewed","Cd200","","Q05D16-1"
"O54901-1","reviewed","Cd200","","E9PZI9-1"
"O54901-1","reviewed","Cd200","","Q80VX2-1"
"O54907-1","reviewed","Tnfsf12","O54907-1","M9MMK6-1"
"O54905-1","reviewed","B3galt2","O54905-1",""
"O54904-1","reviewed","B3galt1","O54904-1","M0QWQ4-1"
"O54909-1","reviewed","Rdh16","O54909-1","D6RFQ4-1"
"O54909-1","reviewed","Rdh16","","D6RFT0-1"
"O54908-1","reviewed","Dkk1","O54908-1",""
"P48972-1","reviewed","Mybl2","P48972-1","A2A5P3-1"
"Q9Z0R4-1","reviewed","Itsn1","Q9Z0R4-1","E9Q3I5-1"
"Q9Z0R4-1","reviewed","Itsn1","Q9Z0R4-2","F6U8U1-1"
"Q9Z0R4-1","reviewed","Itsn1","","E9Q0N0-1"
"Q9Z0R4-1","reviewed","Itsn1","","F6ZLP6-1"
"Q9Z0R4-1","reviewed","Itsn1","","Q6NZJ5-1"
"Q9Z0R4-1","reviewed","Itsn1","","E9Q3I9-1"
"Q9Z0R4-1","reviewed","Itsn1","","F6R6C8-1"
"Q9Z0R4-1","reviewed","Itsn1","","F6TCC6-1"
"Q9Z0R4-1","reviewed","Itsn1","","E9Q3I8-1"
"Q9Z0R4-1","reviewed","Itsn1","","F6ZX53-1"
"Q9Z0R4-1","reviewed","Itsn1","","D3Z6P4-1"
"Q9Z0R4-1","reviewed","Itsn1","","E9Q3I4-1"
"Q9Z0R4-1","reviewed","Itsn1","","Q6J1S9-1"
"Q9Z0R4-1","reviewed","Itsn1","","A0A338P6K7-1"
"Q9Z0R4-1","reviewed","Itsn1","","A0A338P6L8-1"
"Q9Z0R4-1","reviewed","Itsn1","","A0A338P7I4-1"
"Q9Z0R4-1","reviewed","Itsn1","","Q6J1F0-1"
"Q9Z0R6-1","reviewed","Itsn2","Q9Z0R6-1","A0A1W2P7G8-1"
"Q9Z0R6-1","reviewed","Itsn2","Q9Z0R6-2","A0A1W2P775-1"
"Q9Z0R6-1","reviewed","Itsn2","","E9QNG1-1"
"Q9Z0R6-1","reviewed","Itsn2","","B2RR82-1"
"Q9Z0R0-1","reviewed","Haspin","Q9Z0R0-1","A0A0R4J0P2-1"
"Q9Z0R9-1","reviewed","Fads2","Q9Z0R9-1","A0A494BBD1-1"
"Q69ZK9-1","reviewed","Nlgn2","Q69ZK9-1","F6VE93-1"
"Q69ZK7-1","reviewed","Fam214a","Q69ZK7-1","A0A1L1SSW7-1"
"Q69ZK7-1","reviewed","Fam214a","Q69ZK7-2",""
"Q69ZK6-1","reviewed","Jmjd1c","Q69ZK6-1","G3UZM1-1"
"Q69ZK6-1","reviewed","Jmjd1c","","G3UYW3-1"
"Q69ZK6-1","reviewed","Jmjd1c","","A0A0A0MQ98-1"
"Q69ZK5-1","reviewed","Klhl14","Q69ZK5-1",""
"A0A1L1SVG7-1","unreviewed","Olfr685","","A0A1L1SVG7-1"
"A0A1L1SVG7-1","unreviewed","Olfr685","","Q7TRN7-1"
"Q69ZK0-1","reviewed","Prex1","Q69ZK0-1","I7HPV9-1"
"Q69ZK0-1","reviewed","Prex1","Q69ZK0-2",""
"Q56A07-1","reviewed","Scn2b","Q56A07-1",""
"Q56A06-1","reviewed","Tmtc2","Q56A06-1",""
"Q56A06-1","reviewed","Tmtc2","Q56A06-2",""
"Q56A08-1","reviewed","Gpkow","Q56A08-1","F6XU64-1"
"Q8R216-1","reviewed","Sirt4","Q8R216-1",""
"P51865-1","reviewed","Tdgf1","P51865-1","A0A0G2JDJ9-1"
"P51865-1","reviewed","Tdgf1","","A0A0G2JG22-1"
"P51865-1","reviewed","Tdgf1","","A0A0G2JGR6-1"
"P51865-1","reviewed","Tdgf1","","Q7TQ06-1"
"P51863-1","reviewed","Atp6v0d1","P51863-1",""
"P51860-1","reviewed","Nap1l2","P51860-1",""
"E9Q5G9-1","unreviewed","Olfr1354","","E9Q5G9-1"
"E9Q5G7-1","reviewed","Oog1","E9Q5G7-1","M0QW82-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWA3-1"
"E9Q5G7-1","reviewed","Oog1","","A0A1Y7VJG6-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWT2-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWU7-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWH6-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWF7-1"
"E9Q5G7-1","reviewed","Oog1","","M0QWW9-1"
"E9Q5G7-1","reviewed","Oog1","","Q8C2W0-1"
"E9Q5G7-1","reviewed","Oog1","","Q5RJV9-1"
"E9Q5G3-1","reviewed","Kif23","E9Q5G3-1","A0A1L1SRP4-1"
"E9Q5G2-1","unreviewed","Pcdhb9","","E9Q5G2-1"
"F2Z478-1","unreviewed","Gm11238","","F2Z478-1"
"F2Z474-1","unreviewed","Gm12169","","F2Z474-1"
"F2Z472-1","reviewed","Svs3a","F2Z472-1",""
"F2Z472-1","reviewed","Svs3a","F2Z472-2",""
"Q8R1J1-1","reviewed","Tm6sf2","Q8R1J1-1","A0A0R4J0J9-1"
"Q8R1J1-1","reviewed","Tm6sf2","Q8R1J1-2","E9QM19-1"
"Q8R1J3-1","reviewed","Zcchc9","Q8R1J3-1","F7A6K2-1"
"Q8K135-1","reviewed","Kiaa0319l","Q8K135-1","Z4YK56-1"
"Q8K135-1","reviewed","Kiaa0319l","Q8K135-2","A2A787-1"
"Q8K135-1","reviewed","Kiaa0319l","","A2A786-1"
"Q8K135-1","reviewed","Kiaa0319l","","A2A788-1"
"Q8K136-1","reviewed","Scnm1","Q8K136-1","A0A0R4J262-1"
"Q8K136-1","reviewed","Scnm1","Q8K136-3",""
"Q8CBC7-1","unreviewed","Ftsj1","","A2ALH2-1"
"Q8CBC7-1","unreviewed","Ftsj1","","Q8CBC7-1"
"Q8CBC7-1","unreviewed","Ftsj1","","F6Q475-1"
"Q8CBC7-1","unreviewed","Ftsj1","","Q8JZY1-1"
"Q8CBC6-1","reviewed","Lrrn3","Q8CBC6-1",""
"Q8CBC4-1","reviewed","Cnst","Q8CBC4-1",""
"Q8CBC4-1","reviewed","Cnst","Q8CBC4-2",""
"Q8CBC4-1","reviewed","Cnst","Q8CBC4-3",""
"A0A494BA90-1","unreviewed","Vmn1r239-ps","","A0A494BA90-1"
"A0A494BA90-1","unreviewed","Vmn1r239-ps","","A0A494BAP1-1"
"O88888-1","reviewed","Apba3","O88888-1","A0A1W2P837-1"
"O88888-1","reviewed","Apba3","","A0A1W2P6S0-1"
"O88888-1","reviewed","Apba3","","A0A1W2P6Z9-1"
"O88888-1","reviewed","Apba3","","A0A1W2P7G9-1"
"P58389-1","reviewed","Ptpa","P58389-1","A2AWF0-1"
"P58389-1","reviewed","Ptpa","","A2AWE9-1"
"P58389-1","reviewed","Ptpa","","D6RFC2-1"
"P58389-1","reviewed","Ptpa","","F6Z6I0-1"
"P58389-1","reviewed","Ptpa","","B7ZDE0-1"
"E9Q9A6-1","unreviewed","Il20rb","","E9Q9A6-1"
"Q5SX40-1","reviewed","Myh1","Q5SX40-1","Q1WNQ6-1"
"E9Q9A9-1","reviewed","Oas2","E9Q9A9-1","F7CFL3-1"
"E9Q9A9-1","reviewed","Oas2","E9Q9A9-2",""
"Q8C494-1","reviewed","Prr33","Q8C494-1","A0A571BD03-1"
"Q8C494-1","reviewed","Prr33","","A0A571BEK1-1"
"Q8C494-1","reviewed","Prr33","","A0A571BF34-1"
"Q8BVK9-1","reviewed","Sp110","Q8BVK9-1",""
"A2AFR2-1","unreviewed","4930447F04Rik","","A2AFR2-1"
"P70392-1","reviewed","Rasgrf2","P70392-1","A0A1L1SS23-1"
"P70392-1","reviewed","Rasgrf2","","F7B9R2-1"
"P97946-1","reviewed","Vegfd","P97946-1",""
"P70396-1","reviewed","Dlx5","P70396-1",""
"P70396-1","reviewed","Dlx5","P70396-2",""
"P70396-1","reviewed","Dlx5","P70396-3",""
"Q8R0L1-1","reviewed","Stap2","Q8R0L1-1",""
"Q8R0L1-1","reviewed","Stap2","Q8R0L1-2",""
"Q8R0L9-1","reviewed","Tada3","Q8R0L9-1","A0A0A6YVW0-1"
"Q8R0L9-1","reviewed","Tada3","Q8R0L9-2","A0A0R4J1I2-1"
"Q8R0L9-1","reviewed","Tada3","Q8R0L9-3",""
"Q3TC33-1","reviewed","Ccdc127","Q3TC33-1","E0CXT2-1"
"Q3TC33-1","reviewed","Ccdc127","Q3TC33-2","E0CYP1-1"
"Q3TC33-1","reviewed","Ccdc127","","E0CYX9-1"
"E9Q349-1","reviewed","Wdr25","E9Q349-1","A0A1Y7VP71-1"
"E9Q349-1","reviewed","Wdr25","E9Q349-2","A0A1Y7VMN7-1"
"E9Q349-1","reviewed","Wdr25","","A0A1Y7VKW6-1"
"A2A8Z1-1","reviewed","Osbpl9","A2A8Z1-1","E9Q6C1-1"
"A2A8Z1-1","reviewed","Osbpl9","A2A8Z1-2","Q5FWX7-1"
"A2A8Z1-1","reviewed","Osbpl9","","A0A0A6YXH3-1"
"A2A8Z1-1","reviewed","Osbpl9","","F6UHR6-1"
"A2A8Z1-1","reviewed","Osbpl9","","F8VQE8-1"
"A2A8Z1-1","reviewed","Osbpl9","","E9PXZ2-1"
"A2A472-1","unreviewed","Tox2","","A2A472-1"
"A2A472-1","unreviewed","Tox2","","A2A473-1"
"A2A472-1","unreviewed","Tox2","","A2A474-1"
"A2A472-1","unreviewed","Tox2","","E9Q0B9-1"
"A2A472-1","unreviewed","Tox2","","F6XVL5-1"
"E9Q346-1","unreviewed","Vmn1r160","","E9Q346-1"
"Q9D2R6-1","reviewed","Coa3","Q9D2R6-1","E9Q6W2-1"
"A0A1B0GS00-1","unreviewed","Gm36210","","A0A1B0GS00-1"
"A4QPC6-1","reviewed","Btn2a2","A4QPC6-1","I7HIQ7-1"
"A4QPC6-1","reviewed","Btn2a2","A4QPC6-2","B9EJ60-1"
"Q3UG98-1","reviewed","Nat9","Q3UG98-1",""
"Q9D2R8-1","reviewed","Mrps33","Q9D2R8-1","Q8R2K5-1"
"L7N248-1","unreviewed","Gm6871","","E9Q1W9-1"
"L7N248-1","unreviewed","Gm6871","","L7N1Z0-1"
"L7N248-1","unreviewed","Gm6871","","L7N248-1"
"L7N248-1","unreviewed","Gm6871","","E9PZ63-1"
"P59470-1","reviewed","Polr3b","P59470-1","A0A1L1SSC8-1"
"Q922F4-1","reviewed","Tubb6","Q922F4-1",""
"J3QK78-1","unreviewed","Pramel42","","A0A0J9YV74-1"
"J3QK78-1","unreviewed","Pramel42","","J3QK78-1"
"A0A087WS15-1","unreviewed","Cyp4a30b","","A0A087WS15-1"
"Q8BR76-1","reviewed","Tmem67","Q8BR76-1","A2AJP5-1"
"Q8BR76-1","reviewed","Tmem67","Q8BR76-2","D6RGQ2-1"
"Q8BR76-1","reviewed","Tmem67","","E9QNI1-1"
"O35449-1","reviewed","Prrt1","O35449-1",""
"O35448-1","reviewed","Ppt2","O35448-1","E9Q0T0-1"
"O35448-1","reviewed","Ppt2","","G5E8W7-1"
"O35448-1","reviewed","Ppt2","","E9PVM9-1"
"O35448-1","reviewed","Ppt2","","F6SPQ1-1"
"A9R9W0-1","unreviewed","Mup15","","A9R9W0-1"
"Q8CC14-1","reviewed","Fam216b","Q8CC14-1","D3Z583-1"
"Q8CC14-1","reviewed","Fam216b","","G3UZG0-1"
"O35445-1","reviewed","Rnf5","O35445-1",""
"M0QWB7-1","unreviewed","Ascl5","","M0QWB7-1"
"P84102-1","reviewed","Serf2","P84102-1","D6RIP7-1"
"P84102-1","reviewed","Serf2","","D6RCY2-1"
"P84102-1","reviewed","Serf2","","A2ARQ2-1"
"P84102-1","reviewed","Serf2","","A2ARQ4-1"
"P84104-1","reviewed","Srsf3","P84104-1","A0A3B2W3M9-1"
"P84104-1","reviewed","Srsf3","P84104-2",""
"Q8VIM6-1","reviewed","Strc","Q8VIM6-1","F6UNX5-1"
"P50652-1","reviewed","Fancc","P50652-1","Q8CBR3-1"
"P50652-1","reviewed","Fancc","","A0A1Y7VKS5-1"
"P50652-1","reviewed","Fancc","","E0CXC4-1"
"P50652-1","reviewed","Fancc","","E0CYY7-1"
"P50652-1","reviewed","Fancc","","E0CYI2-1"
"P50652-1","reviewed","Fancc","","E0CYQ7-1"
"P50652-1","reviewed","Fancc","","E9QAE8-1"
"P50652-1","reviewed","Fancc","","E0CYC3-1"
"P50652-1","reviewed","Fancc","","F7DEE2-1"
"A2VDH7-1","unreviewed","Apol8","","A2VDH7-1"
"A2VDH7-1","unreviewed","Apol8","","A0A2R8VHH5-1"
"A2VDH7-1","unreviewed","Apol8","","A0A2R8VHV6-1"
"A2VDH3-1","reviewed","Lrrc38","A2VDH3-1",""
"Q9D8H7-1","reviewed","Oma1","Q9D8H7-1",""
"Q9D8H7-1","reviewed","Oma1","Q9D8H7-2",""
"P60882-1","reviewed","Megf8","P60882-1",""
"Q9JHZ2-1","reviewed","Ankh","Q9JHZ2-1",""
"E9PYY2-1","unreviewed","Olfr68","","E9PYY2-1"
"Q8BGN8-1","reviewed","Synpr","Q8BGN8-1","D3Z5Q8-1"
"Q8BGN8-1","reviewed","Synpr","Q8BGN8-2","A0A286YDB6-1"
"E9PYY5-1","reviewed","Dnai4","E9PYY5-1","F6QPI2-1"
"E9PYY5-1","reviewed","Dnai4","E9PYY5-2",""
"E9PYY5-1","reviewed","Dnai4","E9PYY5-3",""
"E9PYY5-1","reviewed","Dnai4","E9PYY5-4",""
"Q7TNK8-1","reviewed","Adm2","Q7TNK8-1",""
"Q7TNK4-1","unreviewed","Zfp397","","A0A286YCD9-1"
"Q7TNK4-1","unreviewed","Zfp397","","Q7TNK4-1"
"Q7TNK1-1","reviewed","Rfx4","Q7TNK1-1",""
"Q7TNK1-1","reviewed","Rfx4","Q7TNK1-2",""
"Q7TNK1-1","reviewed","Rfx4","Q7TNK1-3",""
"Q7TNK1-1","reviewed","Rfx4","Q7TNK1-4",""
"Q8BGN2-1","reviewed","D3Ertd751e","Q8BGN2-1","D6RH74-1"
"Q8BGN2-1","reviewed","D3Ertd751e","Q8BGN2-2","A0A0R4J1L5-1"
"Q8BGN2-1","reviewed","D3Ertd751e","","A0A0A6YY40-1"
"Q8BGN2-1","reviewed","D3Ertd751e","","A0A0A6YWY5-1"
"Q8BGN2-1","reviewed","D3Ertd751e","","F8WJL8-1"
"Q8BGN2-1","reviewed","D3Ertd751e","","A0A0B4J1L5-1"
"Q8BGN2-1","reviewed","D3Ertd751e","","A0A0A6YXY8-1"
"A7E1W8-1","unreviewed","Siglec15","","A7E1W8-1"
"P0C0S6-1","reviewed","H2az1","P0C0S6-1","G3UX40-1"
"P0C0S6-1","reviewed","H2az1","","G3UWL7-1"
"P0C0S6-1","reviewed","H2az1","","Q3UA95-1"
"Q91XL9-1","reviewed","Osbpl1a","Q91XL9-1","D3YZ66-1"
"Q91XL9-1","reviewed","Osbpl1a","Q91XL9-2","D3Z7I9-1"
"Q91XL9-1","reviewed","Osbpl1a","Q91XL9-3","D3Z754-1"
"Q91XL9-1","reviewed","Osbpl1a","","Q8K2D2-1"
"Q91XL9-1","reviewed","Osbpl1a","","D6RDE4-1"
"Q91XL9-1","reviewed","Osbpl1a","","Q3V156-1"
"Q91XL9-1","reviewed","Osbpl1a","","A0A3Q4EG41-1"
"Q91XL9-1","reviewed","Osbpl1a","","A0A3Q4EG54-1"
"Q91XL9-1","reviewed","Osbpl1a","","A0A3Q4EI24-1"
"Q91XL9-1","reviewed","Osbpl1a","","A0A3Q4L2S6-1"
"Q91XL9-1","reviewed","Osbpl1a","","A0A3Q4L372-1"
"Q3U552-1","unreviewed","A930003A15Rik","","Q3U552-1"
"Q3U552-1","unreviewed","A930003A15Rik","","A0A5F8MPW4-1"
"P58406-1","reviewed","Hrh3","P58406-1","E9Q5S3-1"
"P58406-1","reviewed","Hrh3","","E9Q522-1"
"P58406-1","reviewed","Hrh3","","E9Q292-1"
"P58406-1","reviewed","Hrh3","","E9PZM9-1"
"P58406-1","reviewed","Hrh3","","E9Q7T5-1"
"P58406-1","reviewed","Hrh3","","E9Q540-1"
"P58404-1","reviewed","Strn4","P58404-1","V9GXT1-1"
"P58404-1","reviewed","Strn4","P58404-2","V9GXE7-1"
"P58404-1","reviewed","Strn4","","V9GXI9-1"
"P58404-1","reviewed","Strn4","","V9GXS1-1"
"Q0VBL1-1","reviewed","Tigd2","Q0VBL1-1",""
"P56716-1","reviewed","Rp1","P56716-1","A0A140LHJ6-1"
"Q3ULK5-1","unreviewed","Gal3st2c","","Q3ULK5-1"
"P35242-1","reviewed","Sftpa1","P35242-1","Q9CQI1-1"
"Q61884-1","reviewed","Mns1","Q61884-1","V9GXE0-1"
"Q61884-1","reviewed","Mns1","","V9GXM7-1"
"Q61885-1","reviewed","Mog","Q61885-1","Q3UY21-1"
"Q61885-1","reviewed","Mog","","Q29ZQ5-1"
"L7N244-1","unreviewed","Gm20878","","A2APU9-1"
"L7N244-1","unreviewed","Gm20878","","L7N244-1"
"Q61880-1","reviewed","Dmc1","Q61880-1","A0A2R8VHC3-1"
"Q61880-1","reviewed","Dmc1","","Q8C610-1"
"Q61881-1","reviewed","Mcm7","Q61881-1","D3Z0J6-1"
"Q61881-1","reviewed","Mcm7","","D3Z6N3-1"
"Q61881-1","reviewed","Mcm7","","D3Z2K9-1"
"Q61881-1","reviewed","Mcm7","","D3Z335-1"
"Q7TR18-1","unreviewed","Olfr1181","","Q7TR18-1"
"Q9D9J8-1","reviewed","Bpifa3","Q9D9J8-1","H3BLP6-1"
"Q9D9J8-1","reviewed","Bpifa3","","Q80X83-1"
"Q8BPG6-1","reviewed","Sumf2","Q8BPG6-1","A0A0J9YUF6-1"
"Q8BPG6-1","reviewed","Sumf2","","A0A0J9YUK9-1"
"Q9D9J3-1","reviewed","Actrt1","Q9D9J3-1",""
"Q9D9J2-1","reviewed","Tex33","Q9D9J2-1","E9QA37-1"
"Q9D9J2-1","reviewed","Tex33","","A0A2R8W6F3-1"
"Q9D9J7-1","reviewed","Izumo1","Q9D9J7-1",""
"E9Q1L0-1","unreviewed","Vmn2r80","","E9Q1L0-1"
"E9Q1L6-1","unreviewed","Olfr248","","E9Q1L6-1"
"Q6X632-1","reviewed","Gpr75","Q6X632-1",""
"Q62283-1","reviewed","Tspan7","Q62283-1","Q3UHG5-1"
"P30999-1","reviewed","Ctnnd1","P30999-1","G3X9V2-1"
"P30999-1","reviewed","Ctnnd1","P30999-2","E9Q8Z8-1"
"P30999-1","reviewed","Ctnnd1","P30999-3","E9Q8Z6-1"
"P30999-1","reviewed","Ctnnd1","","E9Q905-1"
"P30999-1","reviewed","Ctnnd1","","E9Q8Z5-1"
"P30999-1","reviewed","Ctnnd1","","D3Z2H2-1"
"P30999-1","reviewed","Ctnnd1","","D3Z7H6-1"
"P30999-1","reviewed","Ctnnd1","","D3Z2H7-1"
"P30999-1","reviewed","Ctnnd1","","E9Q907-1"
"P30999-1","reviewed","Ctnnd1","","E9Q8Z4-1"
"P30999-1","reviewed","Ctnnd1","","E9Q986-1"
"P30999-1","reviewed","Ctnnd1","","E9Q8Z9-1"
"P30999-1","reviewed","Ctnnd1","","E9Q901-1"
"P30999-1","reviewed","Ctnnd1","","E9Q906-1"
"P30999-1","reviewed","Ctnnd1","","E9Q903-1"
"P30999-1","reviewed","Ctnnd1","","E9Q904-1"
"Q62280-1","reviewed","Ss18","Q62280-1","Q8BJJ6-1"
"Q62280-1","reviewed","Ss18","","Q8BKL1-1"
"Q62280-1","reviewed","Ss18","","A0A3Q4EGQ6-1"
"Q62280-1","reviewed","Ss18","","A0A3Q4EI07-1"
"Q62280-1","reviewed","Ss18","","A0A3Q4L318-1"
"Q62280-1","reviewed","Ss18","","Q8VHA8-1"
"Q8BJH1-1","reviewed","Zc2hc1a","Q8BJH1-1",""
"Q8BJH1-1","reviewed","Zc2hc1a","Q8BJH1-2",""
"P30993-1","reviewed","C5ar1","P30993-1","A0A1B0GT01-1"
"Q62288-1","reviewed","Spock1","Q62288-1","Q8BM07-1"
"Q62288-1","reviewed","Spock1","","A0A087WPP6-1"
"Q62288-1","reviewed","Spock1","","A0A286YCI6-1"
"Q62288-1","reviewed","Spock1","","Q8BKQ3-1"
"Q62288-1","reviewed","Spock1","","Q6DIC9-1"
"P42925-1","reviewed","Pxmp2","P42925-1","D6REH1-1"
"P42925-1","reviewed","Pxmp2","","Q5D073-1"
"Q810Q0-1","unreviewed","Gm5622","","Q810Q0-1"
"A2BE32-1","unreviewed","Vmn2r121","","A2BE32-1"
"A2BE32-1","unreviewed","Vmn2r121","","A0A3B2W7Z9-1"
"A2BE32-1","unreviewed","Vmn2r121","","A0A3B2WAV1-1"
"Q8VIN1-1","reviewed","Pbp2","Q8VIN1-1","E9QLE5-1"
"Q8VIN1-1","reviewed","Pbp2","Q8VIN1-2",""
"F8VQ70-1","unreviewed","Scaper","","B2RXS3-1"
"F8VQ70-1","unreviewed","Scaper","","F8VQ70-1"
"F8VQ70-1","unreviewed","Scaper","","Q8BIZ8-1"
"E9Q7P1-1","unreviewed","Col22a1","","A0A2R8W6Z9-1"
"E9Q7P1-1","unreviewed","Col22a1","","F6TGL6-1"
"E9Q7P1-1","unreviewed","Col22a1","","E9Q7P1-1"
"Q2PZL6-1","reviewed","Fat4","Q2PZL6-1",""
"Q2PZL6-1","reviewed","Fat4","Q2PZL6-2",""
"Q8VGW6-1","unreviewed","Olfr124","","Q8VGW6-1"
"Q8VGW1-1","unreviewed","Olfr649","","Q8VGW1-1"
"Q8VGW0-1","unreviewed","Olfr584","","Q7TRS0-1"
"Q8VGW0-1","unreviewed","Olfr584","","Q8VGW0-1"
"Q8VGW3-1","unreviewed","Olfr668","","Q8VGW3-1"
"Q8VGW2-1","unreviewed","Olfr646","","Q8VGW2-1"
"A0A0J9YVH3-1","unreviewed","AU041133","","A0A0J9YVH3-1"
"A0A0J9YVH3-1","unreviewed","AU041133","","F8VPU8-1"
"A0A0J9YVH6-1","unreviewed","1520401A03Rik","","A0A0J9YVH6-1"
"A0A0J9YVH6-1","unreviewed","1520401A03Rik","","Q8BXD2-1"
"Q9EQB9-1","reviewed","Znf287","Q9EQB9-1","Q5SVS9-1"
"Q9EQB9-1","reviewed","Znf287","","B7ZC81-1"
